"id","date","amount","description","account_id","category_id","type","linked_transaction_id"
"11582","""2025-09-12T10:00:00.000Z""","12.61","github copilot ","5","5","expense",
"11583","""2025-09-12T10:00:00.000Z""","43.00","cena boutique della birra","9","6","expense",
"11584","""2025-09-13T10:00:00.000Z""","1.81","backblaze","9","5","expense",
"11585","""2025-09-13T10:00:00.000Z""","13.50","rotondo","9","6","expense",
"11586","""2025-09-13T10:00:00.000Z""","10.10","mc","9","6","expense",
"11587","""2025-09-13T10:00:00.000Z""","24.00","regalo pa","9","10","expense",
"11588","""2025-09-13T10:00:00.000Z""","8.00","spesa ","13","3","expense",
"11589","""2025-09-14T10:00:00.000Z""","10.00","birre","9","6","expense",
"11590","""2025-09-14T10:00:00.000Z""","7.10","colaz berge","12","6","expense",
"11591","""2025-09-14T10:00:00.000Z""","7.00","cochine","12","6","expense",
"11592","""2025-09-14T10:00:00.000Z""","15.31","benzina","9","7","expense",
"11593","""2025-09-14T10:00:00.000Z""","12.39","bla bla car","9","7","expense",
"11594","""2025-09-16T10:00:00.000Z""","14.89","bla bla car","9","7","expense",
"11595","""2025-09-16T10:00:00.000Z""","33.00","ricarica satispay ","9","20","expense",
"11596","""2025-09-16T10:00:00.000Z""","33.00","ricarica satispay ","12","20","income",
"11597","""2025-09-18T10:00:00.000Z""","0.99","icloud","9","5","expense",
"11598","""2025-09-17T10:00:00.000Z""","2.40","bar","12","6","expense",
"11599","""2025-09-18T10:00:00.000Z""","2.40","bar","12","6","expense",
"11600","""2025-09-18T10:00:00.000Z""","2.20","metro","9","7","expense",
"11601","""2025-09-18T10:00:00.000Z""","8.00","pranzo","13","6","expense",
"11602","""2025-09-18T10:00:00.000Z""","2.26","pranzo","9","6","expense",
"11603","""2025-09-18T10:00:00.000Z""","5.00","ricarica macchinette","9","6","expense",
"11604","""2025-09-18T10:00:00.000Z""","2.20","bus","9","7","expense",
"11605","""2025-09-18T10:00:00.000Z""","12.00","birre","12","6","expense",
"11606","""2025-09-19T10:00:00.000Z""","8.00","pranzo","13","6","expense",
"11607","""2025-09-22T10:00:00.000Z""","2.40","bar","12","6","expense",
"11608","""2025-09-22T10:00:00.000Z""","4.95","crediti ai","9","10","expense",
"11609","""2025-09-23T10:00:00.000Z""","12.39","bla bla car","9","7","expense",
"11610","""2025-09-23T10:00:00.000Z""","14.89","bla bla car","9","7","expense",
"11611","""2025-09-24T10:00:00.000Z""","3.70","bar","12","6","expense",
"11612","""2025-09-24T10:00:00.000Z""","5.30","fornaio ","12","3","expense",
"11613","""2025-09-24T10:00:00.000Z""","14.89","bla bla car","9","7","expense",
"11614","""2025-09-19T10:00:00.000Z""","4.50","pranzo ","9","6","expense",
"11615","""2025-09-19T10:00:00.000Z""","12.00","radler","9","6","expense",
"11616","""2025-09-20T10:00:00.000Z""","11.30","colaz bar bicocca","9","6","expense",
"11617","""2025-09-20T10:00:00.000Z""","6.20","siga ","9","10","expense",
"11618","""2025-09-20T10:00:00.000Z""","23.45","giannasi","9","6","expense",
"11619","""2025-09-21T10:00:00.000Z""","9.00","cinese sarpi","9","6","expense",
"11620","""2025-09-21T10:00:00.000Z""","6.00","cochine","9","6","expense",
"11621","""2025-09-25T10:00:00.000Z""","2.20","metro","9","7","expense",
"11622","""2025-09-25T10:00:00.000Z""","16.00","pranzo","13","6","expense",
"11623","""2025-09-25T10:00:00.000Z""","2.90","pranzo","9","6","expense",
"11624","""2025-09-25T10:00:00.000Z""","13.34","zity","9","7","expense",
"11625","""2025-09-25T10:00:00.000Z""","2.20","metro","9","7","expense",
"11626","""2025-09-26T10:00:00.000Z""","8.00","pranzo","13","6","expense",
"11627","""2025-09-26T10:00:00.000Z""","2.00","pranzo","9","6","expense",
"11628","""2025-09-26T10:00:00.000Z""","2.20","metro","9","7","expense",
"11629","""2025-09-26T10:00:00.000Z""","15.91","spesa","9","3","expense",
"11630","""2025-09-27T10:00:00.000Z""","2.40","bar","12","6","expense",
"11631","""2025-09-27T10:00:00.000Z""","11.00","miele di betta","10","12","expense",
"11632","""2025-09-27T10:00:00.000Z""","7.00","ape","9","6","expense",
"11633","""2025-09-28T10:00:00.000Z""","11.62","pizza e focaccia","12","6","expense",
"11634","""2025-09-28T10:00:00.000Z""","3.00","caffè e acqua","9","6","expense",
"11635","""2025-09-27T10:00:00.000Z""","2.99","google one","9","5","expense",
"11636","""2025-09-27T10:00:00.000Z""","12.39","bla bla car","9","7","income",
"11637","""2025-09-12T10:00:00.000Z""","2.00","farmacia","9","11","expense",
"11638","""2025-09-27T10:00:00.000Z""","1.55","DA TROVARE","10","10","expense",
"11639","""2025-09-29T10:00:00.000Z""","2.40","caffè ","12","6","expense",
"11640","""2025-09-29T10:00:00.000Z""","1.95","cochina","9","3","expense",
"11641","""2025-09-30T10:00:00.000Z""","1585.00","stipendio","9","1","income",
"11642","""2025-09-30T10:00:00.000Z""","100.00","risparmi","9","20","expense",
"11643","""2025-09-30T10:00:00.000Z""","100.00","risparmi","1","20","income",
"11644","""2025-09-29T10:00:00.000Z""","47.02","ricarica satispay","9","20","expense",
"11645","""2025-09-29T10:00:00.000Z""","47.02","ricarica satispay","12","20","income",
"11646","""2025-09-30T10:00:00.000Z""","3.70","caffè ","12","6","expense",
"11647","""2025-09-30T10:00:00.000Z""","40.00","prelievo","9","20","expense",
"11648","""2025-09-30T10:00:00.000Z""","40.00","prelievo","4","20","income",
"11649","""2025-09-30T10:00:00.000Z""","28.00","garage","4","9","expense",
"11650","""2025-09-30T10:00:00.000Z""","43.32","benzina","9","7","expense",
"11651","""2025-09-30T10:00:00.000Z""","22.00","pizza","9","6","expense",
"11652","""2025-10-01T10:00:00.000Z""","16.10","macellaio","9","3","expense",
"11653","""2025-10-02T10:00:00.000Z""","2.40","bar","12","6","expense",
"11654","""2025-10-02T10:00:00.000Z""","2.00","merenda","4","6","expense",
"11655","""2025-10-02T10:00:00.000Z""","12.24","pranzo","9","6","expense",
"11656","""2025-10-02T10:00:00.000Z""","6.60","metro ","9","7","expense",
"11657","""2025-10-02T10:00:00.000Z""","20.90","burger king","9","6","expense",
"11658","""2025-10-03T10:00:00.000Z""","12.00","bla bla car","11","7","income",
"11659","""2025-10-04T10:00:00.000Z""","4.00","bar","4","6","expense",
"11660","""2025-10-04T10:00:00.000Z""","46.59","benzina","9","7","expense",
"11661","""2025-10-02T10:00:00.000Z""","270.00","pac","14","20","income",
"11662","""2025-10-02T10:00:00.000Z""","270.00","pac","9","20","expense",
"11663","""2025-10-04T10:00:00.000Z""","64.50","cena oulx","9","6","expense",
"11664","""2025-10-05T10:00:00.000Z""","3.50","zabaione ","4","6","expense",
"11665","""2025-10-05T10:00:00.000Z""","3.10","caffè ","9","6","expense",
"11666","""2025-10-06T10:00:00.000Z""","8.00","pranzo","13","6","expense",
"11667","""2025-10-06T10:00:00.000Z""","4.00","parcheggio","9","7","expense",
"11668","""2025-10-06T10:00:00.000Z""","2.00","pranzo","9","6","expense",
"11669","""2025-10-06T10:00:00.000Z""","6.80","siga","9","10","expense",
"11670","""2025-10-06T10:00:00.000Z""","2.20","metro","9","7","expense",
"11671","""2025-10-06T10:00:00.000Z""","4.00","parcheggio ","9","7","expense",
"11672","""2025-10-06T10:00:00.000Z""","5.53","openai api","9","10","expense",
"11673","""2025-10-07T10:00:00.000Z""","3.20","bar","12","6","expense",
"11674","""2025-10-07T10:00:00.000Z""","6.59","spesa","9","3","expense",
"11675","""2025-10-07T10:00:00.000Z""","10.08","benzina","9","7","expense",
"11676","""2025-10-07T10:00:00.000Z""","6.00","birra","11","6","expense",
"11677","""2025-10-08T10:00:00.000Z""","3.70","bar","12","6","expense",
"11678","""2025-10-08T10:00:00.000Z""","20.00","benzina","9","7","expense",
"11679","""2025-10-09T10:00:00.000Z""","2.40","bar","12","6","expense",
"11680","""2025-10-10T10:00:00.000Z""","6.20","bar","12","6","expense",
"11681","""2025-10-10T10:00:00.000Z""","4.99","prime","9","5","expense",
"11682","""2025-10-10T10:00:00.000Z""","5.30","spesa","9","3","expense",
"11683","""2025-10-10T10:00:00.000Z""","28.80","cinese delivery","9","6","expense",
"11684","""2025-10-11T10:00:00.000Z""","4.50","caffè ","9","6","expense",
"11685","""2025-10-11T10:00:00.000Z""","15.00","birre laigue","9","6","expense",
"11686","""2025-10-11T10:00:00.000Z""","1.77","backblaze","9","5","expense",
"11687","""2025-10-11T10:00:00.000Z""","67.40","unipolmove","9","7","expense",
"11688","""2025-10-11T10:00:00.000Z""","7.00","ape","11","6","expense",
"11689","""2025-10-12T10:00:00.000Z""","12.60","colaz","12","6","expense",
"11690","""2025-10-12T10:00:00.000Z""","10.00","birre","9","6","expense",
"11691","""2025-10-12T10:00:00.000Z""","6.10","bar","12","6","expense",
"11692","""2025-10-12T10:00:00.000Z""","11.22","github copilot","11","5","expense",
"11693","""2025-10-12T10:00:00.000Z""","45.00","boutique cena","9","6","expense",
"11694","""2025-10-13T10:00:00.000Z""","14.89","bla bla car","9","7","expense",
"11695","""2025-10-13T10:00:00.000Z""","8.00","pranzo","13","6","expense",
"11696","""2025-10-13T10:00:00.000Z""","5.00","pranzo","9","6","expense",
"11697","""2025-10-14T10:00:00.000Z""","3.99","lime","11","7","expense",
"11698","""2025-10-14T10:00:00.000Z""","8.00","pranzo","13","6","expense",
"11699","""2025-10-14T10:00:00.000Z""","2.20","metro","9","7","expense",
"11700","""2025-10-14T10:00:00.000Z""","2.00","pranzo","9","6","expense",
"11701","""2025-10-13T10:00:00.000Z""","45.10","ricarica satispay","9","20","expense",
"11702","""2025-10-13T10:00:00.000Z""","45.10","ricarica satispay","12","20","income",
"11703","""2025-10-15T10:00:00.000Z""","2.40","bar","12","6","expense",
"11705","""2025-10-12T10:00:00.000Z""","9.99","iliad","9","5","expense",
"11706","""2025-10-16T10:00:00.000Z""","2.40","bar","12","6","expense",
"11707","""2025-10-16T10:00:00.000Z""","8.70","tabacchi","9","10","expense",
"11708","""2025-10-16T10:00:00.000Z""","4.75","fornaio","12","6","expense",
"11709","""2025-10-17T10:00:00.000Z""","2.40","bar","12","6","expense",
"11710","""2025-10-18T10:00:00.000Z""","0.99","icloud","11","5","expense",
"11711","""2025-10-18T10:00:00.000Z""","20.00","telecomando garage","9","9","expense",
"11712","""2025-10-18T10:00:00.000Z""","2.40","bar","12","6","expense",
"11713","""2025-10-18T10:00:00.000Z""","28.49","benzina","9","7","expense",
"11714","""2025-10-18T10:00:00.000Z""","19.86","mc","9","6","expense",
"11715","""2025-10-19T10:00:00.000Z""","12.39","bla bla car","9","7","expense",
"11716","""2025-10-19T10:00:00.000Z""","10.00","colaz bar","9","6","expense",
"11717","""2025-10-19T10:00:00.000Z""","5.29","cooltra","9","7","expense",
"11718","""2025-10-19T10:00:00.000Z""","15.00","pizza berberè ","9","6","expense",
"11719","""2025-10-19T10:00:00.000Z""","34.55","muji x mamma","9","12","expense",
"11720","""2025-10-19T10:00:00.000Z""","4.40","metro","9","7","expense",
"11721","""2025-10-19T10:00:00.000Z""","2.20","metro","9","7","expense",
"11722","""2025-10-20T10:00:00.000Z""","35.00","rimborso mamma muji","4","12","income",
"11723","""2025-10-20T10:00:00.000Z""","2.40","bar","12","6","expense",
"11724","""2025-10-21T10:00:00.000Z""","2.40","bar","12","6","expense",
"11725","""2025-10-22T10:00:00.000Z""","2.40","bar","12","6","expense",
"11726","""2025-10-22T10:00:00.000Z""","16.00","pranzo","13","6","expense",
"11727","""2025-10-22T10:00:00.000Z""","4.40","metro","9","7","expense",
"11728","""2025-10-22T10:00:00.000Z""","4.40","metro","9","7","expense",
"11729","""2025-10-23T10:00:00.000Z""","20.00","pranzo","4","6","expense",
"11730","""2025-10-23T10:00:00.000Z""","10.00","pranzo","12","6","income",
"11731","""2025-10-23T10:00:00.000Z""","6.60","metro","9","7","expense",
"11732","""2025-10-23T10:00:00.000Z""","41.00","nhero","9","6","expense",
"11733","""2025-10-24T10:00:00.000Z""","5.99","borraccia","9","12","expense",
"11734","""2025-10-24T10:00:00.000Z""","10.00","birre","4","6","expense",
"11735","""2025-10-25T10:00:00.000Z""","4.00","burger king spuntino","9","6","expense",
"11736","""2025-10-25T10:00:00.000Z""","22.81","spesa","9","3","expense",
"11737","""2025-10-25T10:00:00.000Z""","16.00","spesa coop","13","3","expense",
"11738","""2025-10-26T11:00:00.000Z""","12.88","tossini","9","3","expense",
"11739","""2025-10-26T11:00:00.000Z""","5.72","tossini","9","3","expense",
"11740","""2025-10-26T11:00:00.000Z""","5.00","parcheggio camogli","9","7","expense",
"11741","""2025-10-26T11:00:00.000Z""","6.80","starbucks","9","6","expense",
"11742","""2025-10-26T11:00:00.000Z""","2.00","metro ge","9","7","expense",
"11743","""2025-10-26T11:00:00.000Z""","16.00","spesa","13","3","expense",
"11744","""2025-10-26T11:00:00.000Z""","1.52","spesa","9","3","expense",
"11745","""2025-10-27T11:00:00.000Z""","2.40","bar","12","6","expense",
"11746","""2025-10-27T11:00:00.000Z""","2.99","google one","9","5","expense",
"11747","""2025-10-27T11:00:00.000Z""","22.50","ghironda","9","6","expense",
"11748","""2025-10-28T11:00:00.000Z""","2.40","bar","12","6","expense",
"11749","""2025-10-28T11:00:00.000Z""","40.00","prelievo","4","20","income",
"11750","""2025-10-28T11:00:00.000Z""","40.00","prelievo","9","20","expense",
"11751","""2025-10-28T11:00:00.000Z""","1.30","bus","9","7","expense",
"11752","""2025-10-28T11:00:00.000Z""","28.00","garage","4","9","expense",
"11753","""2025-10-29T11:00:00.000Z""","16.19","bla bla car","9","7","expense",
"11754","""2025-10-30T11:00:00.000Z""","2.40","bar","12","6","expense",
"11755","""2025-10-31T11:00:00.000Z""","1809.00","stipendio","9","1","income",
"11756","""2025-10-31T11:00:00.000Z""","500.00","risparmi","9","20","expense",
"11757","""2025-10-31T11:00:00.000Z""","500.00","risparmi","1","20","income",
"11758","""2025-10-31T11:00:00.000Z""","270.00","pac","9","20","expense",
"11759","""2025-10-31T11:00:00.000Z""","270.00","pac","14","20","income",
"11760","""2025-10-31T11:00:00.000Z""","4.76","acquisto domini tommasominuto.it e tommasominuto.com","9","10","expense",
"11761","""2025-10-31T11:00:00.000Z""","47.00","cena ramen","9","6","expense",
"11762","""2025-11-01T11:00:00.000Z""","2.20","metro","9","7","expense",
"11763","""2025-11-02T11:00:00.000Z""","3.70","bar","9","6","expense",
"11764","""2025-11-02T11:00:00.000Z""","17.36","cursor","9","5","expense",
"11765","""2025-11-03T11:00:00.000Z""","6.60","pranzo","9","6","expense",
"11766","""2025-11-03T11:00:00.000Z""","8.00","pranzo","13","6","expense",
"11767","""2025-11-03T11:00:00.000Z""","4.40","metro","9","7","expense",
"11768","""2025-11-04T11:00:00.000Z""","4.00","treno","11","7","expense",
"11769","""2025-11-04T11:00:00.000Z""","8.00","ricarica macchinette","13","6","expense",
"11770","""2025-11-04T11:00:00.000Z""","13.50","pranzo centevot","12","6","expense",
"11771","""2025-11-04T11:00:00.000Z""","7.60","metro","9","7","expense",
"11772","""2025-11-04T11:00:00.000Z""","0.50","ricarica scuter","9","7","expense",
"11773","""2025-11-05T11:00:00.000Z""","2.40","bar","12","6","expense",
"11774","""2025-11-06T11:00:00.000Z""","3.70","bar","12","6","expense",
"11775","""2025-11-06T11:00:00.000Z""","9.60","fornaio","12","3","expense",
"11776","""2025-11-06T11:00:00.000Z""","10.00","regalo gianluca meroni","9","10","expense",
"11777","""2025-11-06T11:00:00.000Z""","62.36","sketchup mamma","5","10","expense",
"11778","""2025-11-06T11:00:00.000Z""","2.30","sketchup mamma","11","10","expense",
"11779","""2025-11-08T11:00:00.000Z""","9.00","birra","9","6","expense",
"11780","""2025-11-08T11:00:00.000Z""","2.00","birra","4","6","expense",
"11781","""2025-11-09T11:00:00.000Z""","14.89","bla bla car","9","7","expense",
"11782","""2025-11-09T11:00:00.000Z""","14.89","bla bla car","9","7","expense",
"11783","""2025-11-09T11:00:00.000Z""","56.00","spesa esselunga albenga","13","3","expense",
"11784","""2025-11-10T11:00:00.000Z""","2.40","bar","12","6","expense",
"11785","""2025-11-10T11:00:00.000Z""","47.95","ricarica satispay","9","20","expense",
"11786","""2025-11-10T11:00:00.000Z""","47.95","ricarica satispay ","12","20","income",
"11788","""2025-11-10T11:00:00.000Z""","4.99","prime","9","5","expense",
"11789","""2025-11-08T11:00:00.000Z""","25.00","parrucchiere","9","11","expense",
"11790","""2025-11-08T11:00:00.000Z""","18.08","cursor","9","5","expense",
"11791","""2025-11-11T11:00:00.000Z""","2.40","bar","12","6","expense",
"11792","""2025-11-11T11:00:00.000Z""","3.90","pranzo","9","6","expense",
"11793","""2025-11-11T11:00:00.000Z""","8.00","pranzo","13","6","expense",
"11794","""2025-11-11T11:00:00.000Z""","2.20","metro","9","7","expense",
"11795","""2025-11-11T11:00:00.000Z""","2.20","metro","9","7","expense",
"11796","""2025-11-12T11:00:00.000Z""","3.70","of","9","5","expense",
"11797","""2025-11-12T11:00:00.000Z""","2.40","bar","12","6","expense",
"11798","""2025-11-12T11:00:00.000Z""","9.99","iliad","9","5","expense",
"11799","""2025-11-11T11:00:00.000Z""","1.79","backblaze","9","5","expense",
"11800","""2025-11-12T11:00:00.000Z""","131.50","unipolmove","9","7","expense",
"11801","""2025-11-12T11:00:00.000Z""","10.00","openrouter crediti","9","5","expense",
"11802","""2025-11-12T11:00:00.000Z""","14.00","github copilot","9","5","expense",
"11804","""2025-11-14T11:00:00.000Z""","102.00","igiene dentale","9","11","expense",
"11805","""2025-11-14T11:00:00.000Z""","9.00","spesa","9","3","expense",
"11806","""2025-11-15T11:00:00.000Z""","14.50","salmone","9","3","expense",
"11807","""2025-11-15T11:00:00.000Z""","2.40","caffè ","12","6","expense",
"11808","""2025-11-15T11:00:00.000Z""","14.89","bla bla car","9","7","expense",
"11809","""2025-11-15T11:00:00.000Z""","12.47","spesa","9","3","expense",
"11810","""2025-11-16T11:00:00.000Z""","9.11","bar","12","6","expense",
"11811","""2025-11-17T11:00:00.000Z""","4.40","metro","9","7","expense",
"11812","""2025-11-17T11:00:00.000Z""","11.43","pranzo","9","6","expense",
"11813","""2025-11-17T11:00:00.000Z""","7.99","cavo ethernet","9","12","expense",
"11814","""2025-11-18T11:00:00.000Z""","0.99","icloud","9","5","expense",
"11815","""2025-11-18T11:00:00.000Z""","2.40","bar","12","6","expense",
"11816","""2025-11-20T11:00:00.000Z""","2.40","bar","12","6","expense",
"11817","""2025-11-20T11:00:00.000Z""","5.90","pranzo","9","6","expense",
"11818","""2025-11-20T11:00:00.000Z""","8.00","pranzo","13","6","expense",
"11819","""2025-11-20T11:00:00.000Z""","10.00","ape","9","6","expense",
"11820","""2025-11-21T11:00:00.000Z""","8.00","birre","9","6","expense",
"11821","""2025-11-21T11:00:00.000Z""","39.60","cena hamericas","9","6","expense",
"11822","""2025-11-22T11:00:00.000Z""","23.50","treno","9","7","expense",
"11823","""2025-11-22T11:00:00.000Z""","19.99","fire tv stick","9","12","expense",
"11824","""2025-11-07T11:00:00.000Z""","65.00","sketchup mamma","5","10","income",
"11825","""2025-11-24T11:00:00.000Z""","2.40","bar","12","6","expense",
"11826","""2025-11-24T11:00:00.000Z""","12.39","bla bla car","9","7","expense",
"11827","""2025-11-25T11:00:00.000Z""","3.70","bar","12","6","expense",
"11828","""2025-11-25T11:00:00.000Z""","9.40","pile x tracker","9","9","expense",
"11829","""2025-11-25T11:00:00.000Z""","9.50","siga","9","10","expense",
"11830","""2025-11-25T11:00:00.000Z""","3.90","focaccia ","12","3","expense",
"11831","""2025-11-26T11:00:00.000Z""","9.90","panettiere ","12","3","expense",
"11832","""2025-11-27T11:00:00.000Z""","2.40","bar","12","6","expense",
"11833","""2025-11-27T11:00:00.000Z""","14.50","focaccia x colleghi","9","3","expense",
"11834","""2025-11-27T11:00:00.000Z""","2.20","metro","9","7","expense",
"11835","""2025-11-27T11:00:00.000Z""","8.00","pranzo ","13","6","expense",
"11836","""2025-11-27T11:00:00.000Z""","4.40","pranzo ","9","6","expense",
"11837","""2025-11-28T11:00:00.000Z""","2.99","google one","9","5","expense",
"11838","""2025-11-28T11:00:00.000Z""","2.20","bus","9","7","expense",
"11839","""2025-11-28T11:00:00.000Z""","1601.00","stipendio","9","1","income",
"11840","""2025-11-28T11:00:00.000Z""","8.00","pranzo","13","6","expense",
"11841","""2025-11-28T11:00:00.000Z""","5.60","pranzo","9","6","expense",
"11842","""2025-11-28T11:00:00.000Z""","4.51","cooltra","9","7","expense",
"11843","""2025-11-28T11:00:00.000Z""","19.00","ape faina","9","6","expense",
"11844","""2025-11-28T11:00:00.000Z""","2.20","metro","9","6","expense",
"11845","""2025-11-29T11:00:00.000Z""","12.60","bar","9","5","expense",
"11846","""2025-11-29T11:00:00.000Z""","9.50","fuorimano merenda","9","6","expense",
"11847","""2025-12-01T11:00:00.000Z""","10.00","parcheggio","9","7","expense",
"11848","""2025-12-01T11:00:00.000Z""","25.35","benzina","9","7","expense",
"11849","""2025-12-02T11:00:00.000Z""","45.00","rimborso parziale igiene orale metasalute","7","11","income",
"11850","""2025-12-02T11:00:00.000Z""","675.00","affitto anticipato gennaio 2026","9","5","expense",
"11851","""2025-12-02T11:00:00.000Z""","2.40","bar","12","6","expense",
"11852","""2025-12-02T11:00:00.000Z""","49.51","ricarica satispay","12","20","income",
"11853","""2025-12-02T11:00:00.000Z""","45.91","ricarica satispay","9","20","expense",
"11854","""2025-12-02T11:00:00.000Z""","270.00","pac","14","20","income",
"11855","""2025-12-02T11:00:00.000Z""","270.00","pac","9","20","expense",
"11857","""2025-12-02T00:00:00.000Z""","40.00","prelievo","4","20","income",
"11858","""2025-12-02T00:00:00.000Z""","40.00","prelievo","9","20","expense",
"11859","""2025-12-03T00:00:00.000Z""","2.40","bar","12","6","expense",
"11860","""2025-12-03T00:00:00.000Z""","21.80","farmacia ","9","11","expense",
"11864","""2025-12-03T00:00:00.000Z""","28.00","garage ","4","9","expense",
"13178","""2025-12-04T00:00:00.000Z""","2.40","bar","12","6","expense",
"13179","""2025-12-04T00:00:00.000Z""","7.50","fornaio","12","3","expense",
"13180","""2025-11-01T00:00:00.000Z""","160.00","ricarica buoni pasto","13","14","income",
"13181","""2025-10-01T00:00:00.000Z""","72.00","ricarica buoni pasto","13","14","income",
"13182","""2025-10-29T00:00:00.000Z""","32.00","spesa","13","3","expense",
"13183","""2025-10-06T00:00:00.000Z""","8.00","ricarica macchinette","13","6","expense",
"13184","""2025-09-04T00:00:00.000Z""","40.00","spesa","13","3","expense",
"13185","""2025-12-04T00:00:00.000Z""","47.45","DA TROVARE","4","10","expense",
"13186","""2025-12-01T00:00:00.000Z""","0.80","caffè","9","6","expense",
"13192","""2025-12-04T00:00:00.000Z""","24.29","regalo mamma compleanno","9","10","expense",
"13194","""2025-09-30T10:00:00.000Z""","17.50","Rata mensile pagamento rateale","16","12","expense",
"13195","""2025-09-30T08:00:00.000Z""","0.52","Commissione mensile pagamento rateale","16","10","expense",
"13196","""2025-09-30T10:00:00.000Z""","20.00","Rata mensile pagamento rateale","16","12","expense",
"13197","""2025-09-30T08:00:00.000Z""","0.59","Commissione mensile pagamento rateale","16","10","expense",
"13198","""2025-09-30T10:00:00.000Z""","17.88","Rata mensile pagamento rateale","16","12","expense",
"13199","""2025-09-30T08:00:00.000Z""","0.53","Commissione mensile pagamento rateale","16","10","expense",
"13200","""2025-09-30T10:00:00.000Z""","44.44","Rata mensile pagamento rateale","16","12","expense",
"13201","""2025-09-30T08:00:00.000Z""","1.99","Commissione mensile pagamento rateale","16","10","expense",
"13202","""2025-09-28T10:00:00.000Z""","18.00","Operazione presso FUORITUTTI FOOD & BEER SAVONA","16","12","expense",
"13203","""2025-09-28T10:00:00.000Z""","9.99","Operazione presso AMAZON* V229W98Q5 LUXEMBOURG","16","12","expense",
"13204","""2025-09-28T10:00:00.000Z""","0.08","Maggiorazione su tasso di cambio","16","12","expense",
"13205","""2025-09-28T08:00:00.000Z""","4.29","Operazione presso RAILWAY SAN FRANCISCO Importo in divisa estera=5,00 USD Tasso di cambio USD/EUR=0,858","16","5","expense",
"13206","""2025-10-31T11:00:00.000Z""","17.50","Rata mensile pagamento rateale","16","12","expense",
"13207","""2025-10-31T10:00:00.000Z""","0.52","Commissione mensile pagamento rateale","16","10","expense",
"13208","""2025-10-31T11:00:00.000Z""","20.00","Rata mensile pagamento rateale","16","12","expense",
"13209","""2025-10-31T10:00:00.000Z""","0.59","Commissione mensile pagamento rateale","16","10","expense",
"13210","""2025-10-31T11:00:00.000Z""","17.85","Rata mensile pagamento rateale","16","12","expense",
"13211","""2025-10-31T10:00:00.000Z""","0.53","Commissione mensile pagamento rateale","16","10","expense",
"13212","""2025-10-31T11:00:00.000Z""","44.44","Rata mensile pagamento rateale","16","12","expense",
"13213","""2025-10-31T10:00:00.000Z""","1.99","Commissione mensile pagamento rateale","16","10","expense",
"13214","""2025-10-28T11:00:00.000Z""","0.08","Maggiorazione su tasso di cambio","16","12","expense",
"13215","""2025-10-28T10:00:00.000Z""","4.31","Operazione presso RAILWAY SAN FRANCISCO Importo in divisa estera=5,00 USD Tasso di cambio USD/EUR=0,862","16","5","expense",
"13216","""2025-11-30T11:00:00.000Z""","34.55","Rata mensile pagamento rateale","16","12","expense",
"13217","""2025-11-30T10:00:00.000Z""","2.07","Commissione mensile pagamento rateale","16","10","expense",
"13218","""2025-11-30T11:00:00.000Z""","17.50","Rata mensile pagamento rateale","16","12","expense",
"13219","""2025-11-30T10:00:00.000Z""","0.52","Commissione mensile pagamento rateale","16","10","expense",
"13220","""2025-11-30T11:00:00.000Z""","19.99","Rata mensile pagamento rateale","16","12","expense",
"13221","""2025-11-30T10:00:00.000Z""","0.59","Commissione mensile pagamento rateale","16","10","expense",
"13222","""2025-11-30T11:00:00.000Z""","44.44","Rata mensile pagamento rateale","16","12","expense",
"13223","""2025-11-30T10:00:00.000Z""","1.99","Commissione mensile pagamento rateale","16","10","expense",
"13224","""2025-11-20T11:00:00.000Z""","9.99","Operazione presso ZALANDO PAYMENTS GMBH BERLIN","16","12","expense",
"13225","""2025-11-16T10:00:00.000Z""","24.89","Operazione presso Microsoft-G123480288 msbill.info - anticipato per associazione da rimborsare","16","10","expense",
"13228","""2025-12-03T10:00:00.000Z""","0.31","Maggiorazione su tasso di cambio","16","10","expense",
"13229","""2025-12-03T10:00:00.000Z""","15.79","Operazione presso REPLIT, INC. FOSTER CITY Importo in divisa estera=18,30 USD Tasso di cambio USD/EUR=0,8628415","16","5","expense",
"13230","""2025-02-28T11:00:00.000Z""","40.07","Rata mensile pagamento rateale","16","12","expense",
"13231","""2025-02-28T10:00:00.000Z""","0.60","Commissione mensile pagamento rateale","16","10","expense",
"13232","""2025-02-20T11:00:00.000Z""","33.99","Rimborso da WWW.AMAZON.* TK01C54H4 LUXEMBOURG","16","12","income",
"13233","""2025-02-06T11:00:00.000Z""","56.40","Operazione presso WWW.AMAZON.* TK01C54H4 LUXEMBOURG","16","12","expense",
"13234","""2025-03-31T10:00:00.000Z""","40.07","Rata mensile pagamento rateale","16","12","expense",
"13235","""2025-03-31T08:00:00.000Z""","0.60","Commissione mensile pagamento rateale","16","10","expense",
"13236","""2025-03-27T11:00:00.000Z""","53.99","Operazione presso WWW.AMAZON.* RZ6EH7LU4 LUXEMBOURG","16","12","expense",
"13237","""2025-04-30T10:00:00.000Z""","40.06","Rata mensile pagamento rateale","16","12","expense",
"13238","""2025-04-30T08:00:00.000Z""","0.60","Commissione mensile pagamento rateale","16","10","expense",
"13239","""2025-04-13T10:00:00.000Z""","49.90","Operazione presso Uniqlo Cordusio Milano","16","12","expense",
"13240","""2025-04-04T10:00:00.000Z""","34.94","Operazione presso AMZN Mktp IT*RN20O8614 800-279-6620","16","12","expense",
